# One line per commit, oldest first, tab separated:
#   unix time, commit, compile peak footprint, compile instructions,
#   run peak footprint, run instructions
#
# Compile is this commit's compiler checking this commit's json library.
# Run is the seven example programs, the only kanso spanning the whole
# history. Instructions retired and peak footprint come from the kernel,
# so a busy machine changes neither.
#
# Measured by scripts/backfill_history.kso, one build per commit. Checked
# in because recovering it costs an hour of builds.
1784754828	4d95cd3bc003296e12e0aba7e33fb5cfc5d0d78c	2457912	39085320	2589008	228550289
1784756077	0a20946aec848d095aa2794e8d30180030179e87	2605368	51155798	2720080	235436312
1784756320	c0669b15cd5797a15265f44dd2088f84fb0477ea	2490680	50825041	2605392	231015582
1784757181	d7d9860eb1ae6b179953748e1f82767e2c07a389	2490680	50835536	2638160	232352647
1784758546	78e4d015f7ce98fe8a1fdd42d939ad8acf058232	2588984	55744945	2851152	262860027
1784758812	ffa3f0d8f3ad53ebd56da28136591504a3295631	2474296	52951478	2883920	257118043
1784759115	3f2d20624560d81d7331206d10377947b5966eea	2556216	56361848	2982224	297982577
1784759884	74306e3d043d997e2c24920f26856288c05bdd3a	2687288	59886754	3113296	335304693
1784760013	75796ce68ee446346a127362f54a2d273faf80fe	2670904	58621434	3244368	329346753
1784763318	ccca677225978abdd69d89e00c58262f4534c3c5	2752824	59135846	3113296	328137159
1784763504	bc73a26daca5b0cbe8d9ad81ffc4a4c8bc46e3f0	2883896	60004414	3211600	332854686
1784767283	dea5157f09bc08c5c85a13e59025392dec0f6bca	2785592	59998442	3146064	332048428
1784768062	e9fcfaabf4f8949542443caee5ca4dae8cece6e3	2769208	59013828	3244368	330946723
1784770388	8dd110d6c3d1ad6474b5a4d0e5f2c58351bfac29	2687288	59515014	3146064	361990274
1784770502	603ff92a923a91c75a9b4b643fbf12e65141378e	2638136	59448888	3080528	329271889
1784773704	d7096652afb3a5b0c05aba48f25fd1fdc5394248	2752824	59712466	3195216	363081492
1784774068	492f28b576d474d52d3f9573076dc182a31c91c2	2785592	59352294	3195216	329387749
1784775313	c2e9104267e017330b130544f9439265cf7ba98a	2720056	59355827	3146064	330638404
1784776970	09440a7e640698d9abb3b42c9579f1bc9946a481	2703672	62765381	3047760	361683138
1784777309	7074691a551357338f47ee8caa6c1ecf430bb883	2752824	61897476	3047760	329236513
1784777918	82d8bda4de7d26c18535f47e31abd7b25c5592c2	2736440	61963318	3031376	329022613
1784781580	2f1f673a05ceb943ce1585209e53cde4b2f195e6	2720056	61885501	3129680	331009902
1784783815	8534679ef065a99298b90f6589afb956842e6ad9	2703672	61904239	3113296	329630765
1784786897	a03901e4f8f41853c091f1813bde2e11269d58f2	2703672	61880025	2982224	330099694
1784787771	9fa02b9b04d3273311a525fed1f76d7f0339d077	2785592	62780276	3211600	364442146
1784824188	1d95fff5508dc267695e170d35227b229397b936	2883896	62019177	3227984	331949228
1784830498	05ea5a33c46cd279bd9b5bc0e5ad18c51646dfaa	2769208	63492200	3080528	332456387
1784832706	2fb26e48023dd35733ea481becc8ef7b9787c343	2769208	63270153	3162448	332920998
1784834314	ac56731c2cd19a3b4cc8d7ec591c0c5496b64058	2769208	62461290	3096912	331886454
1784834603	43d920a526a3df03cc99b582ac72eafc30102cae	2687288	62374649	3195216	330224443
1784834799	1ac9b8714c98ca471b29c349767ce4d889bba388	2801976	62324267	3080528	331385912
1784835371	dcca36671bc19a7e76113bb5409c56ef787a392c	2769208	62295362	3162448	331239396
1784836107	1905db7fd7e995944bc62c29cdeb9dd3a851cd63	2818360	63759597	3146064	362923894
1784837969	f7cf8dca1698b3b71d2d496b10b299932cbc93e2	2834744	62733345	3064144	330145087
1784839923	12f9fe4466acf3856e63ec8f760affc593ffbdd3	2736440	63783087	3211600	362657369
1784842482	4fcf01ef35191d1309a3ec3e6fcbf1215684efca	2703672	63315537	3146064	331427805
1784842784	7180764ef4066b9f1dc70213d5c49c3971e3efcd	2818360	62366159	3178832	330498703
